87:	2.46273	0.65302	1.61810		2.26874
88:	2.46251	0.65270	1.61890		2.26874
89:	2.45976	0.65228	1.61727		2.26874
90:	2.45947	0.65279	1.61715		2.26874
91:	2.46255	0.65570	1.61802		2.26874
92:	2.46147	0.65601	1.61731		2.26874
93:	2.46054	0.65571	1.61734		2.26874
94:	2.45651	0.65417	1.61555		2.26874
95:	2.45668	0.65339	1.61717		2.26874
96:	2.45604	0.65334	1.61725		2.26874
97:	2.45503	0.65483	1.61542		2.26874
98:	2.45287	0.65448	1.61427		2.26874
99:	2.45434	0.65541	1.61547		2.26874
100:	2.44901	0.65463	1.61158		2.26621
101:	2.45172	0.65531	1.61424		2.26621
102:	2.44974	0.65457	1.61366		2.26621
103:	2.44972	0.65611	1.61276		2.26621
104:	2.45086	0.65742	1.61323		2.26621
105:	2.44885	0.65617	1.61312		2.26621

###  start  ###
# 2019-02-01 21:36:18
### Change learning rate to: 0.08
0:	5.67561	0.96856	4.18545		5.15401
1:	3.84317	0.81147	2.56054		3.37201
2:	3.45010	0.75766	2.27263		3.03029
3:	3.28203	0.72245	2.19370		2.91616
4:	3.19698	0.70735	2.16529		2.87264
5:	3.16591	0.75780	2.11513		2.87264
6:	3.11335	0.72415	2.11906		2.84320
7:	3.03543	0.70893	2.07238		2.78131
8:	2.99758	0.68602	2.06692		2.75294
9:	2.98756	0.70119	2.04937		2.75056
10:	2.93346	0.69354	2.00673		2.70027
11:	2.91576	0.67836	2.00693		2.68529
12:	2.89558	0.67746	1.98844		2.66589
13:	2.88459	0.67863	1.97845		2.65707
14:	2.91193	0.70704	1.97826		2.65707
15:	2.89410	0.67602	1.99113		2.65707
16:	2.85286	0.67614	1.94972		2.62585
17:	2.82389	0.67202	1.92638		2.59839
18:	2.83281	0.67496	1.93471		2.59839
19:	2.82708	0.67193	1.93317		2.59839
20:	2.80871	0.66598	1.92231		2.58828
21:	2.80026	0.66787	1.91093		2.57880
22:	2.79145	0.66246	1.90828		2.57074
23:	2.83756	0.67431	1.94359		2.57074
24:	2.81350	0.68521	1.91067		2.57074
25:	2.83694	0.69241	1.92726		2.57074
26:	2.80812	0.67305	1.91964		2.57074
### Change learning rate to: 0.001
27:	2.80633	0.67562	1.91563		2.57074
28:	2.72088	0.65697	1.84958		2.50654
29:	2.70052	0.65362	1.83336		2.48698
30:	2.68816	0.65123	1.82417		2.47540
31:	2.67624	0.64943	1.81485		2.46428
32:	2.66791	0.64750	1.80924		2.45674
33:	2.66103	0.64654	1.80410		2.45064
34:	2.65463	0.64503	1.80001		2.44504
35:	2.64992	0.64438	1.79671		2.44109
36:	2.64527	0.64384	1.79339		2.43723
37:	2.63877	0.64306	1.78845		2.43151
38:	2.63394	0.64190	1.78555		2.42745
39:	2.63107	0.64270	1.78264		2.42533
40:	2.62726	0.64312	1.77917		2.42229
41:	2.62528	0.64291	1.77815		2.42106
42:	2.62092	0.64292	1.77455		2.41747
43:	2.61887	0.64093	1.77523		2.41616
44:	2.61553	0.64107	1.77252		2.41359
45:	2.61268	0.64176	1.76974		2.41150
46:	2.61078	0.64202	1.76834		2.41036
47:	2.60619	0.63919	1.76733		2.40652
48:	2.60434	0.64075	1.76467		2.40541
49:	2.60333	0.64120	1.76394		2.40514
50:	2.60136	0.64025	1.76365		2.40390
51:	2.59853	0.64034	1.76146		2.40180
52:	2.59643	0.63927	1.76116		2.40043
53:	2.59363	0.63929	1.75908		2.39837
54:	2.59115	0.63916	1.75746		2.39662
55:	2.59397	0.63937	1.76079		2.39662
56:	2.58828	0.63759	1.75761		2.39520
57:	2.58780	0.63870	1.75674		2.39520
58:	2.58669	0.63848	1.75657		2.39505
59:	2.58620	0.63837	1.75691		2.39505
60:	2.58631	0.63984	1.75624		2.39505
61:	2.58092	0.63741	1.75401		2.39142
62:	2.57938	0.63733	1.75325		2.39058
63:	2.57936	0.63845	1.75283		2.39058
64:	2.57930	0.63770	1.75422		2.39058
65:	2.57913	0.63896	1.75348		2.39058
66:	2.57563	0.63799	1.75165		2.38964
67:	2.57687	0.63888	1.75271		2.38964
68:	2.57697	0.63888	1.75349		2.38964
69:	2.57316	0.63760	1.75165		2.38924
70:	2.57048	0.63780	1.74944		2.38724
71:	2.57279	0.63822	1.75202		2.38724
72:	2.57302	0.63848	1.75266		2.38724
73:	2.57050	0.63798	1.75133		2.38724
74:	2.56789	0.63695	1.75043		2.38724
75:	2.56778	0.63806	1.74988		2.38724
76:	2.56807	0.63723	1.75168		2.38724
77:	2.56841	0.63789	1.75203		2.38724
78:	2.56826	0.63891	1.75152		2.38724
79:	2.56440	0.63782	1.74942		2.38724
80:	2.56079	0.63705	1.74723		2.38428
81:	2.56597	0.63892	1.75120		2.38428
82:	2.56106	0.63629	1.74959		2.38428
83:	2.56221	0.63711	1.75056		2.38428
84:	2.56302	0.63709	1.75203		2.38428
85:	2.55812	0.63737	1.74751		2.38428
86:	2.55537	0.63548	1.74729		2.38277
87:	2.55584	0.63545	1.74845		2.38277
88:	2.55628	0.63630	1.74869		2.38277
89:	2.55526	0.63728	1.74733		2.38277
90:	2.55579	0.63800	1.74777		2.38277
91:	2.55297	0.63644	1.74714		2.38277
92:	2.55124	0.63570	1.74677		2.38247
93:	2.54850	0.63429	1.74607		2.38037
94:	2.54966	0.63489	1.74726		2.38037
abnormal terminated
